"16824";"ENVIGridLinesLayer";"This is a reference to an ENVIGridLinesLayer object";"156";"ENVIGridLinesLayer.html";"105"
"16825";"ENVIGridLinesLayer::Close";"Closes the ENVIGridLinesLayer";"156";"ENVIGridLinesLayer__Close.html";"126"
"16826";"ENVIGridLinesLayer::GetView";"Returns the ENVIView where the layer resides";"156";"ENVIGridLinesLayer__GetView.html";"107"
"16827";"ENVIGridLinesLayer::MoveDown";"Moves the layer down one level in the order stack";"156";"ENVIGridLinesLayer__MoveDown.html";"127"
"16828";"ENVIGridLinesLayer::MoveToBottom";"Moves the layer to the bottom of the order stack";"156";"ENVIGridLinesLayer__MoveToBottom.html";"125"
"16829";"ENVIGridLinesLayer::MoveToTop";"Moves the layer to the top of the order stack";"156";"ENVIGridLinesLayer__MoveToTop.html";"108"
"16830";"ENVIGridLinesLayer::MoveUp";"Moves the layer up one level in the order stack";"156";"ENVIGridLinesLayer__MoveUp.html";"109"
"16831";"ENVIHighClipRaster::Dehydrate";"Returns a hash describing this object";"155";"ENVIHighClipRaster__Dehydrate.html";"111"
"16832";"ENVIHighClipRaster::Hydrate";"Creates the object from its dehydrated form";"155";"ENVIHighClipRaster__Hydrate.html";"124"
"16833";"ENVIIrregularGridMetaspatialRaster::Dehydrate";"Returns a hash describing this object";"155";"ENVIIrregularGridMetaspatialRaster__Dehydrate.html";"111"
"16834";"ENVIIrregularGridMetaspatialRaster::Hydrate";"Creates the object from its dehydrated form";"155";"ENVIIrregularGridMetaspatialRaster__Hydrate.html";"116"
"16835";"ENVILabelEntropyTextureRaster";"Constructs an ENVIRaster from a source raster where a first-order entropy texture has been computed on a the label bands of a rank-strength-texture raster";"155";"ENVILabelEntropyTextureRaster.html";"123"
"16836";"ENVILabelEntropyTextureRaster::Dehydrate";"Returns a hash describing this object";"155";"ENVILabelEntropyTextureRaster__Dehydrate.html";"114"
"16837";"ENVILabelEntropyTextureRaster::Hydrate";"Creates the object from its dehydrated form";"155";"ENVILabelEntropyTextureRaster__Hydrate.html";"109"
"16838";"ENVILayerStackRaster";"Constructs a layer-stacked ENVIRaster from source rasters that have been regridded to a common spatial grid";"155";"ENVILayerStackRaster.html";"183"
"16839";"ENVILayerStackRaster::Dehydrate";"Returns a hash describing this object";"155";"ENVILayerStackRaster__Dehydrate.html";"119"
"16840";"ENVILayerStackRaster::Hydrate";"Creates the object from its dehydrated form";"155";"ENVILayerStackRaster__Hydrate.html";"128"
"16841";"ENVILinearPercentStretchRaster::Dehydrate";"Returns a hash describing this object";"155";"ENVILinearPercentStretchRaster__Dehydrate.html";"112"
"16842";"ENVILinearPercentStretchRaster::Hydrate";"Creates the object from its dehydrated form";"155";"ENVILinearPercentStretchRaster__Hydrate.html";"104"
"16843";"ENVILinearRangeStretchRaster::Dehydrate";"Returns a hash describing this object";"155";"ENVILinearRangeStretchRaster__Dehydrate.html";"112"
"16844";"ENVILinearRangeStretchRaster::Hydrate";"Creates the object from its dehydrated form";"155";"ENVILinearRangeStretchRaster__Hydrate.html";"108"
"16845";"ENVILogStretchRaster::Dehydrate";"Returns a hash describing this object";"155";"ENVILogStretchRaster__Dehydrate.html";"114"
"16846";"ENVILogStretchRaster::Hydrate";"Creates the object from its dehydrated form";"155";"ENVILogStretchRaster__Hydrate.html";"111"
"16847";"ENVILowClipRaster::Dehydrate";"Returns a hash describing this object";"155";"ENVILowClipRaster__Dehydrate.html";"117"
"16848";"ENVILowClipRaster::Hydrate";"Creates the object from its dehydrated form";"155";"ENVILowClipRaster__Hydrate.html";"116"
"16849";"ENVIMaskRaster::Dehydrate";"Returns a hash describing this object";"155";"ENVIMaskRaster__Dehydrate.html";"132"
"16850";"ENVIMaskRaster::Hydrate";"Creates the object from its dehydrated form";"155";"ENVIMaskRaster__Hydrate.html";"128"
"16851";"ENVIMetaspatialRaster::Dehydrate";"Returns a hash describing this object";"155";"ENVIMetaspatialRaster__Dehydrate.html";"94"
"16852";"ENVIMetaspatialRaster::Hydrate";"Creates the object from its dehydrated form";"155";"ENVIMetaspatialRaster__Hydrate.html";"112"
"16853";"ENVIMetaspectralRaster::Dehydrate";"Returns a hash describing this object";"155";"ENVIMetaspectralRaster__Dehydrate.html";"116"
"16854";"ENVIMetaspectralRaster::Hydrate";"Creates the object from its dehydrated form";"155";"ENVIMetaspectralRaster__Hydrate.html";"103"
"16855";"ENVIMirrorRaster";"Constructs an ENVIRaster from a source raster that is reflected (flipped) horizontally, vertically, or both";"155";"ENVIMirrorRaster.html";"147"
"16856";"ENVIMirrorRaster::Dehydrate";"Returns a hash describing this object";"155";"ENVIMirrorRaster__Dehydrate.html";"117"
"16857";"ENVIMirrorRaster::Hydrate";"Creates the object from its dehydrated form";"155";"ENVIMirrorRaster__Hydrate.html";"115"
"16858";"ENVIMosaicRaster::Dehydrate";"Returns a hash describing this object";"155";"ENVIMosaicRaster__Dehydrate.html";"120"
"16859";"ENVIMosaicRaster::Hydrate";"Creates the object from its dehydrated form";"155";"ENVIMosaicRaster__Hydrate.html";"116"
"16860";"ENVINNDiffusePanSharpeningRaster::Dehydrate";"Returns a hash describing this object";"155";"ENVINNDiffusePanSharpeningRaster__Dehydrate.html";"109"
"16861";"ENVINNDiffusePanSharpeningRaster::Hydrate";"Creates the object from its dehydrated form";"155";"ENVINNDiffusePanSharpeningRaster__Hydrate.html";"119"
"16862";"ENVIOptimizedLinearStretchRaster::Dehydrate";"Returns a hash describing this object";"159";"ENVIOptimizedLinearStretchRaster__Dehydrate.html";"106"
"16863";"ENVIOptimizedLinearStretchRaster::Hydrate";"Creates the object from its dehydrated form";"159";"ENVIOptimizedLinearStretchRaster__Hydrate.html";"118"
"16864";"ENVIPixelwiseBandMathRaster::Dehydrate";"Returns a hash describing this object";"155";"ENVIPixelwiseBandMathRaster__Dehydrate.html";"120"
"16865";"ENVIPixelwiseBandMathRaster::Hydrate";"Creates the object from its dehydrated form";"155";"ENVIPixelwiseBandMathRaster__Hydrate.html";"116"
"16866";"ENVIPointCloudProductsInfo::Dehydrate";"Returns a hash describing this object";"3";"ENVIPointCloudProductsInfo__Dehydrate.html";"117"
"16867";"ENVIPointCloudProductsInfo::Hydrate";"Creates the object from its dehydrated form";"3";"ENVIPointCloudProductsInfo__Hydrate.html";"131"
"16868";"ENVIPointCloudSpatialRef::Dehydrate";"Returns a hash describing this object";"3";"ENVIPointCloudSpatialRef__Dehydrate.html";"123"
"16869";"ENVIPointCloudSpatialRef::Hydrate";"Creates the object from its dehydrated form";"3";"ENVIPointCloudSpatialRef__Hydrate.html";"120"
"16870";"ENVIPointCloud::Dehydrate";"Returns a hash describing this object";"3";"ENVIPointCloud__Dehydrate.html";"126"
"16871";"ENVIPointCloud::Hydrate";"Creates the object from its dehydrated form";"3";"ENVIPointCloud__Hydrate.html";"119"
"16872";"ENVIPseudoRasterSpatialRef::Hydrate";"Creates the object from its dehydrated form";"155";"ENVIPseudoRasterSpatialRef__Hydrate.html";"99"
"16873";"ENVIQUACRaster::Dehydrate";"Returns a hash describing this object";"155";"ENVIQUACRaster__Dehydrate.html";"130"
"16874";"ENVIQUACRaster::Hydrate";"Creates the object from its dehydrated form";"155";"ENVIQUACRaster__Hydrate.html";"113"
"16875";"ENVIRGBToHSIRaster";"Constructs an ENVIRaster from a source raster that has been transformed from a red/green/blue (RGB) to hue/saturation/intensity (HSI) color space";"155";"ENVIRGBToHSIRaster.html";"133"
"16876";"ENVIRGBToHSIRaster::Dehydrate";"Returns a hash describing this object";"155";"ENVIRGBToHSIRaster__Dehydrate.html";"106"
"16877";"ENVIRGBToHSIRaster::Hydrate";"Creates the object from its dehydrated form";"155";"ENVIRGBToHSIRaster__Hydrate.html";"114"
"16878";"ENVIROIMaskRaster::Dehydrate";"Returns a hash describing this object";"155";"ENVIROIMaskRaster__Dehydrate.html";"121"
"16879";"ENVIROIMaskRaster::Hydrate";"Creates the object from its dehydrated form";"155";"ENVIROIMaskRaster__Hydrate.html";"118"
"16880";"ENVIRPCRasterSpatialRef::Hydrate";"Creates the object from its dehydrated form";"155";"ENVIRPCRasterSpatialRef__Hydrate.html";"124"
"16881";"ENVIRadarBackscatterRaster::Dehydrate";"Returns a hash describing this object";"155";"ENVIRadarBackscatterRaster__Dehydrate.html";"105"
"16882";"ENVIRadarBackscatterRaster::Hydrate";"Creates the object from its dehydrated form";"155";"ENVIRadarBackscatterRaster__Hydrate.html";"122"
"16883";"ENVIRankStrengthTextureRaster";"Constructs an ENVIRaster from a source raster for which rank-based strength and label texture metrics have been computed";"155";"ENVIRankStrengthTextureRaster.html";"129"
"16884";"ENVIRankStrengthTextureRaster::Dehydrate";"Returns a hash describing this object";"155";"ENVIRankStrengthTextureRaster__Dehydrate.html";"110"
"16885";"ENVIRankStrengthTextureRaster::Hydrate";"Creates the object from its dehydrated form";"155";"ENVIRankStrengthTextureRaster__Hydrate.html";"113"
"16886";"ENVIRasterMetadata::Hydrate";"Creates the object from its dehydrated form";"155";"ENVIRasterMetadata__Hydrate.html";"121"
"16887";"ENVIRasterSeries::Hydrate";"Creates the object from its dehydrated form";"155";"ENVIRasterSeries__Hydrate.html";"102"
"16888";"ENVIRaster::Hydrate";"Creates the object from its dehydrated form";"155";"ENVIRaster__Hydrate.html";"133"
"16889";"ENVIReprojectRaster::Dehydrate";"Returns a hash describing this object";"155";"ENVIReprojectRaster__Dehydrate.html";"122"
"16890";"ENVIReprojectRaster::Hydrate";"Creates the object from its dehydrated form";"155";"ENVIReprojectRaster__Hydrate.html";"114"
"16891";"ENVIResampleRaster::Dehydrate";"Returns a hash describing this object";"155";"ENVIResampleRaster__Dehydrate.html";"114"
"16892";"ENVIResampleRaster::Hydrate";"Creates the object from its dehydrated form";"155";"ENVIResampleRaster__Hydrate.html";"120"
"16893";"ENVIROI::Hydrate";"Creates the object from its dehydrated form";"155";"ENVIRoi__Hydrate.html";"123"
"16894";"ENVIRootStretchRaster::Dehydrate";"Returns a hash describing this object";"155";"ENVIRootStretchRaster__Dehydrate.html";"119"
"16895";"ENVIRootStretchRaster::Hydrate";"Creates the object from its dehydrated form";"155";"ENVIRootStretchRaster__Hydrate.html";"118"
"16896";"ENVISpatialGridRaster::Dehydrate";"Returns a hash describing this object";"155";"ENVISpatialGridRaster__Dehydrate.html";"112"
"16897";"ENVISpatialGridRaster::Hydrate";"Creates the object from its dehydrated form";"155";"ENVISpatialGridRaster__Hydrate.html";"126"
"16898";"ENVISpatialSubsetPointCloud::Dehydrate";"Returns a hash describing this object";"3";"ENVISpatialSubsetPointCloud__Dehydrate.html";"117"
"16899";"ENVISpatialSubsetPointCloud::Hydrate";"Creates the object from its dehydrated form";"3";"ENVISpatialSubsetPointCloud__Hydrate.html";"109"
"16900";"ENVISpectralIndexRaster::Dehydrate";"Returns a hash describing this object";"155";"ENVISpectralIndexRaster__Dehydrate.html";"116"
"16901";"ENVISpectralIndexRaster::Hydrate";"Creates the object from its dehydrated form";"155";"ENVISpectralIndexRaster__Hydrate.html";"130"
"16902";"ENVISpectralLibrary::Hydrate";"Creates the object from its dehydrated form";"155";"ENVISpectralLibrary__Hydrate.html";"114"
"16903";"ENVIStandardRasterSpatialRef::Hydrate";"Creates the object from its dehydrated form";"155";"ENVIStandardRasterSpatialRef__Hydrate.html";"106"
"16904";"ENVISubsetRaster::Dehydrate";"Returns a hash describing this object";"155";"ENVISubsetRaster__Dehydrate.html";"112"
"16905";"ENVISubsetRaster::Hydrate";"Creates the object from its dehydrated form";"155";"ENVISubsetRaster__Hydrate.html";"117"
"16906";"ENVICalculateCloudMaskForProductTask";"Uses the Fmask algorithm to calculate a cloud mask";"159";"ENVICalculateCloudMaskForProductTask.html";"177"
"16907";"ENVICalculateCloudMaskUsingFmaskTask";"Calculates a cloud mask.";"159";"ENVICalculateCloudMaskUsingFmaskTask.html";"169"
"16908";"ENVIColorPointCloudTask";"Colorizes a point cloud using raster data";"159";"ENVIColorPointCloudTask.html";"138"
"16909";"ENVIExportRasterToENVITask";"Exports a raster to ENVI file format";"159";"ENVIExportRasterToENVITask.html";"122"
"16910";"ENVIExportRastersToDirectoryTask";"Exports multiple virtual rasters to a specified directory on disk";"159";"ENVIExportRastersToDirectoryTask.html";"127"
"16911";"ENVIFilterTiePointsByFundamentalMatrixTask";"Uses the fundamental matrix to constrain the location of the tie points";"159";"ENVIFilterTiePointsByFundamentalMatrixTask.html";"147"
"16912";"ENVIFilterTiePointsByPushbroomModelTask";"Uses the pushbroom model to filter the tie points";"159";"ENVIFilterTiePointsByPushbroomModelTask.html";"142"
"16913";"ENVIFirstOrderEntropyTextureTask";"Computes first-order entropy texture metrics on an input raster";"159";"ENVIFirstOrderEntropyTextureTask.html";"129"
"16914";"ENVIGetSpectrumFromLibraryTask";"Retrieves the details of a specified material from a spectral library.";"159";"ENVIGetSpectrumFromLibraryTask.html";"136"
"16915";"ENVILabelEntropyTextureTask";"Computes first-order entropy texture metrics on the label bands of a rank-strength-texture raster";"159";"ENVILabelEntropyTextureTask.html";"138"
"16916";"ENVIMirrorRasterTask";"Constructs an ENVIRaster from a source raster that is reflected (flipped) horizontally, vertically, or both";"159";"ENVIMirrorRasterTask.html";"120"
"16917";"ENVIQueryAllTasksTask";"Returns a hash where each key is the task name and each task name key contains a hash of the task's properties";"159";"ENVIQueryAllTasksTask.html";"109"
"16918";"ENVIRGBToHSIRasterTask";"Creates a new raster that has been transformed from a red/green/blue (RGB) to hue/saturation/intensity color space";"159";"ENVIRGBToHSIRasterTask.html";"154"
"16919";"ENVIRPCOrthorectificationUsingDSMFromDenseImageMatchingTask";"Performs RPC orthorectification using a digital surface model (DSM) generated from a dense image matching method";"159";"ENVIRPCOrthorectificationUsingDSMFromDenseImageMatchingTask.html";"124"
"16920";"ENVIRankStrengthTextureTask";"Computes rank-based strength and label texture metrics on a raster";"159";"ENVIRankStrengthTextureTask.html";"147"
"16921";"ENVIRegridRasterSeriesByIndex";"Reprojects a series of rasters to a different spatial grid, using the spatial reference of a selected raster index within the series.";"159";"ENVIRegridRasterSeriesByIndexTask.html";"139"
"16922";"ENVIRegridRasterSeriesByIntersection";"Regrids a series of rasters to a different spatial grid, using the geometric intersection of the source rasters.";"159";"ENVIRegridRasterSeriesByIntersectionTask.html";"135"
"16923";"ENVIRegridRasterSeriesByUnion";"Regrids a series of rasters to a different spatial grid, using the geometric union of the source rasters.";"159";"ENVIRegridRasterSeriesByUnionTask.html";"133"
"16924";"ENVITaskParameter::QueryProperty";"Returns information about the properties of the parameter";"159";"ENVITaskParameter__QueryProperty.html";"128"
"16925";"ENVITask::AddParameter";"Allows the addition of an ENVITaskParameter after ENVITask creation";"159";"ENVITask__AddParameter.html";"176"
"16926";"ENVITask::RemoveParameter";"Allows the removal of an ENVITaskParameter after ENVITask creation";"159";"ENVITask__RemoveParameter.html";"157"
"16927";"ENVITransposeRasterTask";"Constructs an ENVIRaster from a source raster where rows are interchanged with columns";"159";"ENVITransposeRasterTask.html";"122"
"16928";"ENVICreateSubrectsFromDistanceTask";"Creates a 2D array of subrects based on a specified distance";"159";"ENVICreateSubrectsFromDistanceTask.html";"142"
"16929";"ENVICreateSubrectsFromPixelsTask";"Creates a 2D array of subrects based on a specified number of pixels";"159";"ENVICreateSubrectsFromPixelsTask.html";"140"
"16930";"ENVICreateSubrectsFromTileCountTask";"Creates a 2D array of subrects based on the specified number of tiles";"159";"ENVICreateSubrectsFromTileCountTask.html";"138"
"16931";"ENVICreateSubrectsFromVectorTask";"Creates a 2D array of subrects based on the spatial extent of individual vector records";"159";"ENVICreateSubrectsFromVectorTask.html";"127"
"16932";"ENVIDiceRasterByDistanceTask";"Separates a raster into tiles based on a specified distance";"159";"ENVIDiceRasterByDistanceTask.html";"125"
"16933";"ENVIDiceRasterByPixelTask";"Separates a raster into tiles based on number of pixels in the X and Y directions";"159";"ENVIDiceRasterByPixelTask.html";"152"
"16934";"ENVIDiceRasterBySubrectsTask";"Creates an array of rasters based on subrects";"159";"ENVIDiceRasterBySubrectsTask.html";"129"
"16935";"ENVIDiceRasterByTileCountTask";"Separates a raster into a specified number of tiles in the X and Y direction";"159";"ENVIDiceRasterByTileCountTask.html";"129"
"16936";"ENVIDiceRasterByVectorTask";"Separates a raster into tiles based on the spatial extent of individual vector records";"159";"ENVIDiceRasterByVectorTask.html";"170"
"16937";"ENVITiePointSet::Hydrate";"Creates the object from its dehydrated form";"155";"ENVITiePointSet__Hydrate.html";"114"
"16938";"ENVITime::Hydrate";"Creates the object from its dehydrated form";"155";"ENVITime__Hydrate.html";"113"
"16939";"ENVITransposeRaster";"Constructs an ENVIRaster from a source raster where rows are interchanged with columns";"155";"ENVITransposeRaster.html";"140"
"16940";"ENVITransposeRaster::Dehydrate";"Returns a hash describing this object";"155";"ENVITransposeRaster__Dehydrate.html";"130"
"16941";"ENVITransposeRaster::Hydrate";"Creates the object from its dehydrated form";"155";"ENVITransposeRaster__Hydrate.html";"106"
"16942";"ENVIVectorMaskRaster::Dehydrate";"Returns a hash describing this object";"155";"ENVIVectorMaskRaster__Dehydrate.html";"121"
"16943";"ENVIVectorMaskRaster::Hydrate";"Creates the object from its dehydrated form";"155";"ENVIVectorMaskRaster__Hydrate.html";"115"
"16944";"ENVIVector::Hydrate";"Creates the object from its dehydrated form";"155";"ENVIVector__Hydrate.html";"115"
"16945";"ENVIView::CreateGridLinesLayer";"Creates and returns a new ENVIGridLinesLayer object";"156";"ENVIView__CreateGridLinesLayer.html";"122"
"16946";"Bash Shell Script Example";;"2";"BashShellScriptExample.html";"143"
"16948";"ENVI Services Engine";;"2";"ENVIServicesEngine.html";"101"
"16949";"ENVITaskEngine Examples";;"2";"ENVITaskEngineExamples.html";"139"
"16950";"Run ENVI&#160;Analytics at the Command Line";;"2";"RunENVIAnalyticsCommandLine.html";"165"
"16951";"Data Type Support for ENVITaskEngine";;"2";"SupportedDataTypes.html";"131"
"16952";"Windows Batch Script Example";;"2";"WindowsBatchScriptExample.html";"136"
"16953";"Python Bridge: Parameter Passing and Data Conversion";;"135";"PythonDataConvert.html";"164"
"16956";"IDL Tasks";;"135";"IDL_Tasks_Overview.html";"126"
"16957";"Custom IDL&#160;Tasks";;"135";"ProgrammingGuideCustomIDLTasks.html";"183"
"16958";"IDLTask";"An object-oriented API to encapsulate IDL procedures";"135";"IDLTask.html";"119"
"16959";"IDLTaskFromProcedure";"Calls the user-defined IDL procedure referenced by the ROUTINE property when IDLTask::Execute is called";"135";"IDLTaskFromProcedure.html";"32"
"16960";"IDLParameterBoolean";"Used when an IDLTask has a parameter defined as type of BOOLEAN";"135";"IDLParameterBoolean.html";"62"
"16961";"IDLParameterBooleanArray";"Used when an IDLTask has a parameter defined as type of BOOLEANARRAY";"135";"IDLParameterBooleanArray.html";"95"
"16962";"IDLParameterByte";"Used when an IDLTask has a parameter defined as type of BYTE";"135";"IDLParameterByte.html";"60"
"16963";"IDLParameterByteArray";"Used when an IDLTask has a parameter defined as type of BYTEARRAY";"135";"IDLParameterByteArray.html";"69"
"16964";"IDLParameterComplex";"Used when an IDLTask has a parameter defined as type of COMPLEX";"135";"IDLParameterComplex.html";"23"
"16965";"IDLParameterComplexArray";"Used when an IDLTask has a parameter defined as type of COMPLEXARRAY";"135";"IDLParameterComplexArray.html";"67"
"16966";"IDLParameterDComplexArray";"Used when an IDLTask has a parameter defined as type of DCOMPLEXARRAY";"135";"IDLParameterDComplexArray.html";"11"
"16967";"IDLParameterDComplex";"Used when an IDLTask has a parameter defined as type of DCOMPLEX";"135";"IDLParameterDcomplex.html";"16"
"16968";"IDLParameterDictionary";"Used when an IDLTask has a parameter defined as type of DICTIONARY";"135";"IDLParameterDictionary.html";"71"
"16969";"IDLParameterDouble";"Used when an IDLTask has a parameter defined as type of DOUBLE";"135";"IDLParameterDouble.html";"59"
"16970";"IDLParameterDoubleArray";"Used when an IDLTask has a parameter defined as type of DOUBLEARRAY";"135";"IDLParameterDoubleArray.html";"16"
"16971";"IDLParameterFloat";"Used when an IDLTask has a parameter defined as type of FLOAT";"135";"IDLParameterFloat.html";"85"
"16972";"IDLParameterFloatArray";"Used when an IDLTask has a parameter defined as type of FLOATARRAY";"135";"IDLParameterFloatArray.html";"90"
"16973";"IDLParameterHash";"Used when an IDLTask has a parameter defined as type of HASH";"135";"IDLParameterHash.html";"71"
"16974";"IDLParameterIDLTaskInfo";"Used when an IDLTask has a parameter defined as type of IDLTaskInfo";"135";"IDLParameterIDLTaskInfo.html";"14"
"16975";"IDLParameterInt";"Used when an IDLTask has a parameter defined as type of INT";"135";"IDLParameterInt.html";"15"
"16976";"IDLParameterIntArray";"Used when an IDLTask has a parameter defined as type of INTARRAY";"135";"IDLParameterIntArray.html";"67"
"16977";"IDLParameterList";"Used when an IDLTask has a parameter defined as type of LIST";"135";"IDLParameterList.html";"20"
"16978";"IDLParameterLong";"Used when an IDLTask has a parameter defined as type of LONG";"135";"IDLParameterLong.html";"13"
"16979";"IDLParameterLong64";"Used when an IDLTask has a parameter defined as type of LONG64";"135";"IDLParameterLong64.html";"12"
"16980";"IDLParameterLong64Array";"Used when an IDLTask has a parameter defined as type of LONG64ARRAY";"135";"IDLParameterLong64Array.html";"69"
"16981";"IDLParameterLongArray";"Used when an IDLTask has a parameter defined as type of LONGARRAY";"135";"IDLParameterLongArray.html";"58"
"16982";"IDLParameterOrderedHash";"Used when an IDLTask has a parameter defined as type of ORDEREDHASH";"135";"IDLParameterOrderedHash.html";"15"
"16983";"IDLParameterPrimitive";"Used when an IDLTask defined as type of PRIMITIVE";"135";"IDLParameterPrimitive.html";"22"
"16984";"IDLParameterString";"Used when an IDLTask has a parameter defined as type of STRING";"135";"IDLParameterString.html";"13"
"16985";"IDLParameterStringArray";;"135";"IDLParameterStringArray.html";"91"
"16986";"IDLParameterUint";"Used when an IDLTask has a parameter defined as type of UINT";"135";"IDLParameterUint.html";"63"
"16987";"IDLParameterUintArray";"Used when an IDLTask has a parameter defined as type of UINTARRAY";"135";"IDLParameterUintArray.html";"15"
"16988";"IDLParameterUlong";"Used when an IDLTask has a parameter defined as type of ULONG";"135";"IDLParameterUlong.html";"64"
"16989";"IDLParameterUlong64";"Used when an IDLTask has a parameter defined as type of ULONG64";"135";"IDLParameterUlong64.html";"23"
"16990";"IDLParameterUlong64Array";"Used when an IDLTask has a parameter defined as type of ULONG64ARRAY";"135";"IDLParameterUlong64Array.html";"54"
"16991";"IDLParameterUlongArray";"Used when an IDLTask has a parameter defined as type of ULONGARRAY";"135";"IDLParameterUlongArray.html";"66"
"16993";"IDLTaskEngine Examples";;"135";"IDLTaskEngineExamples.html";"191"
"16994";"IDL Task Engine";;"135";"RunIDLAnalyticsCommandLine.html";"195"
"16995";"IDLQueryAllTasksTask";"Returns a hash where each key is the task name and each task name key contains a hash of the task's properties";"135";"IDLQueryAllTasksTask.html";"40"
"16996";"IDLQueryTaskCatalogTask";"Returns a list of the tasks available in IDL";"135";"IDLQueryTaskCatalogTask.html";"45"
"16997";"IDLQueryTaskTask";"Returns a hash that describes the properties of an IDL task";"135";"IDLQueryTaskTask.html";"41"
"16998";"What's New in IDL&#160;8.5.1";;"135";"Whats_New_8_5_1.html";"101"
"17000";"IDLDehydrate";"Takes its input argument and transforms it into IDL primitives or collections of IDL primitives";"76";"IDLDehydrate.html";"72"
"17001";"IDLHydrate";"Transforms its IDL primitive input argument into the desired type";"76";"IDLHydrate.html";"73"
"17002";"IDL_PRIMITIVE";"Creates a new IDL_PRIMITIVE. An IDL_PRIMITIVE is a container for IDL primitive data types including any mixture of scalars, arrays, lists, hashes, and other dictionaries";"76";"IDL_PRIMITIVE.html";"53"
"17003";"NCDF_IS_NCDF";"Determines if one or more files are in NetCDF-3 format";"101";"NCDF_IS_NCDF.html";"86"
"17004";"NCDF_PARSE";"Recursively descends through a NetCDF-3 or NetCDF-4 file and creates an ordered hash containing object information and data";"101";"NCDF_PARSE.html";"87"
"17005";"Color the Point Cloud";;"136";"ColorPointCloud.html";"107"
"17006";"Edit Classification Images";;"136";"EditClassificationImages.html";"233"
"17007";"Rank-Strength-Texture Algorithm Background";;"136";"BackgroundRankStrengthTextureAlgorithm.html";"37"
"17008";"Texture Metrics Background";;"136";"BackgroundTextureMetrics.html";"149"
"17009";"Overlay Grid Lines";;"136";"OverlayGridLines.html";"128"
"17010";"RPC Orthorectification Using DSM from Dense Image Matching";;"136";"RPCOrthorectificationUsingDSMFromDenseImageMatching.html";"103"
"17011";"NDVI";;"136";"NDVI.html";"213"
"17017";"Activate Licenses Online";;"169";"license-activate-online.html";"107"
"17018";"Creating $MAIN$ Programs";;"135";"Creating__MAIN__Programs.html";"32"
"17019";"C printf-Style Format Codes";;"135";"Format_Codes_CPrintf.html";"208"
"17020";"FORTRAN-Style Format Codes";;"135";"Format_Codes_Fortran.html";"416"
"17021";"Creating Variable Functions";;"135";"Variable_Functions.html";"113"
"17022";"Using Variable Functions and Attributes";;"135";"Variable_Functions_Using.html";"151"
"17023";"Distributing Runtime Applications on Removable Media";;"135";"DistributingRTApplicationsOnRemovableMedia.html";"44"
"17024";"Command Line Input and Output";;"135";"using_idl_CommandLineInputOutput.html";"98"
"17025";"Using&#160;IDL Objects";;"135";"UsingIDLObjects.html";"155"
"17026";"List of Variable Functions and Attributes";;"1";"Variable_Functions_List.html";"162"
"17038";"ENVIConfusionMatrix::CommissionError";"Returns the errors of commission from the confusion matrix.";"173";"ENVIConfusionMatrix__CommissionError.html";"121"
"17039";"ENVIConfusionMatrix::ConfusionMatrix";"Returns the actual confusion matrix computed from the input truth values and predicted values.";"173";"ENVIConfusionMatrix__ConfusionMatrix.html";"97"
"17040";"ENVIConfusionMatrix::Dehydrate";"Returns a hash describing this object.";"173";"ENVIConfusionMatrix__Dehydrate.html";"113"
"17041";"ENVIConfusionMatrix::F1";"Returns the F1 score, which is the harmonic mean of the User Accuracy and Producer Accuracy values.";"173";"ENVIConfusionMatrix__F1.html";"126"
"17042";"ENVIConfusionMatrix::GetParameters";"Retrieves the parameters of the object.";"173";"ENVIConfusionMatrix__GetParameters.html";"113"
"17043";"ENVIConfusionMatrix::GetProperties";"Retrieves the properties of the object.";"173";"ENVIConfusionMatrix__GetProperties.html";"112"
"17044";"ENVIConfusionMatrix::Hydrate";"Creates the object from its dehydrated form.";"173";"ENVIConfusionMatrix__Hydrate.html";"128"
"17045";"ENVIConfusionMatrix::KappaCoefficient";"Returns the kappa coefficient.";"173";"ENVIConfusionMatrix__KappaCoefficient.html";"116"
"17046";"ENVIConfusionMatrix::OmissionError";"Returns the errors of omission.";"173";"ENVIConfusionMatrix__OmissionError.html";"115"
"17047";"ENVIConfusionMatrix::Precision";"Returns a precision value, which is the same as User Accuracy.";"173";"ENVIConfusionMatrix__Precision.html";"122"
"17048";"ENVIConfusionMatrix::ProducerAccuracy";"Returns a producer accuracy value.";"173";"ENVIConfusionMatrix__ProducerAccuracy.html";"111"
"17049";"ENVIConfusionMatrix::Recall";"Returns the recall value from a confusion matrix, as an array with one value per class.";"173";"ENVIConfusionMatrix__Recall.html";"109"
"17050";"ENVIConfusionMatrix::RowTotals";"Returns the totals of each row in the confusion matrix.";"173";"ENVIConfusionMatrix__RowTotals.html";"114"
"17051";"ENVIConfusionMatrix::Save";"Saves information about the object to a binary file so that you can restore it later using ENVIRestoreObject.";"173";"ENVIConfusionMatrix__Save.html";"108"
"17052";"ENVIConfusionMatrix::UserAccuracy";"Returns a user accuracy value.";"173";"ENVIConfusionMatrix__UserAccuracy.html";"116"
"17053";"ENVIEvaluateClassifier";"Uses the classifier and truth examples to calculate predicted class values.";"173";"ENVIEvaluateClassifier.html";"118"
"17054";"ENVIExamples";"Contains examples and class values used as input to the training method of a classification trainer and to evaluate the performance of a classifier.";"173";"ENVIExamples.html";"132"
